Course,assign,career,communic,conserv,critic,design,educ,environment,formal,foundat,identifi,import,inform,instructor,integr,oral,present,skill,student,studi,think,work,world,write,addit,area,biolog,context,ecolog,field,independ,limit,local,requir,special,trip,topic,academ,agenc,approv,challeng,classroom,compet,connect,credit,earn,enhanc,expect,experi,explor,faculti,internship,option,primari,profession,purpos,structur,supervis,univers,cours,cover,select,current,relev,semest,vari,involv,lab,lectur,read,appli,learn,principl,scienc,depart,individu,member,project,research,american,handson,indepth,issu,polici,direct,analysi,complet,comput,model,origin,assess,busi,comprehens,determin,institut,product,report,administ,advanc,analyz,exampl,govern,includ,public,region,regul,state,compar,contemporari,interest,intern,method,theoret,tradit,undergradu,address,discuss,group,key,nation,session,written,conduct,engag,paper,year,director,exist,gain,knowledg,permiss,theori,applic,geolog,histori,techniqu,character,cultur,identif,introduct,abroad,variabl,descript,reesarch,experientialbas,journal,mentor,portfolio,contract,decid,detail,execut,note,sign,head,qualifi,specialist,behavior,collect,data,emphas,organ,exercis,laboratori,hour,program,week,implic,investig,natur,concept,fundament,mechan,wave,life,statist,introduc,develop,plant,relationship,survey,basic,modern,general,morpholog,econom,physiolog,base,classif,divers,evolutionari,affect,communiti,distribut,environ,global,interact,process,time,adapt,aquat,aspect,chemic,cycl,physic,stream,system,teach,wetland,anthropogen,chang,ecosystem,form,goal,influenc,landscap,manag,pattern,popul,scale,speci,way,evolut,anim,creat,energi,engin,metabol,opportun,overview,restor,review,soil,urban,water,emphasi,class,dynam,habitat,human,impact,climat,complex,futur,interpret,past,plan,result,scientif,test,understand,approach,biodivers,practic,set,technolog,varieti,effect,evalu,monitor,sampl,tool,examin,genet,methodolog,success,decis,focus,quantit,strategi,major,threat,background,earth,function.,activ,coastal,plate,tecton,literatur,qualiti,relat,role,sustain,biotechnolog,build,concern,food,health,marin,materi,perspect,potenti,signific,sourc,problem,provid,solv,specif,hydrolog,resourc,spatial,weather,histor,consid,consumpt,ethic,pollut,social,case,movement,polit,societi,condit,contribut,justic,agricultur,industri,land,place,shape,common,power,disciplin,analys,respons,algebra,factor,air,chemistri,wast,calculus,compon,electr,control,oper,continu,live,molecular,period,broad,rang,growth,level,make,interdisciplinari,solut,experiment,geograph,geographi,properti,atmospher,earth.,surfac,reaction,reason,hazard,planet,ocean,emerg,remot,sens,take,implement,watersh,analyt,framework,gis,map,stress,term,sequenc,transport,element,mathemat,thermodynam,regulatori,law,valu,measur,treatment,instrument,miner,rock,introductori,solid,format,contamin,flow,attent,toxic,characterist,diseas,gender,market,improv,peopl,question,support,consequ,protect,outcom,risk,multipl,degree_program
GMUMBUS304,0,0,0,0,0.13920454545454544,0,0,0,0,0,0.05568181818181817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08059210526315788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12249999999999998,0,0,0.3828125,0,0,0,0.43749999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14583333333333331,0,0,0,0,0.6125,0,0,0,0,0,0,0,0,0.10208333333333333,0,0,0,0,0,0,0,0,0,0,0.0928030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10208333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18014705882352938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11342592592592592,0.34027777777777773,0,0,0.21874999999999997,0,0,0,0.14583333333333331,0,0,0,0.21874999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5104166666666666,0,0,0,0.765625,0,0,0,0,0,gmu_bus_sus
GMUMBUS306,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2727272727272727,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,0,0,0,0,0,0,0,0,0,0,0,0,0.6000000000000001,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,0.17142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,gmu_bus_sus
GMUMGMT303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000000000000004,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20689655172413793,0,0,0.2222222222222222,0,0,0,0,0,0,0,0,0.23076923076923078,0,0.25,0,0,0,0,0,0.3157894736842105,0,0,0,0,0,0,0,0.15384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46153846153846156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15789473684210525,0,0,0,0,0,0,0,0,0,0.2222222222222222,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.2727272727272727,0.2608695652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0.42857142857142855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gmu_bus_sus
GMUMGMT451,0,0,0,0,0,0,0,0,0,0,0,0.765625,0,0,0,0,0.10208333333333333,0,0.20416666666666666,0,0,0.10208333333333333,0,0,0.765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43749999999999994,0,0,0,0,0,0,0.6125,0.6125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13315217391304346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6125,0,0,0,0,0.6125,0,0.6125,0,0,0.6125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12760416666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14583333333333331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gmu_bus_sus
GMUPHIL243,0,0,0,0,0,0,0,0.5785714285714284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14835164835164835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15428571428571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22689075630252095,0,0,0,0,0,0,0,0.19285714285714287,0,0,0.3506493506493506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22689075630252095,0,0,0,0,0,0,0.2571428571428571,0,0,0,0,0,0,0,0.24107142857142855,0,0,0,0,0,0.23376623376623376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1377551020408163,0,0,0,0.4285714285714285,0,0,0,0,0.21428571428571425,0,0,0,0,0,0.2967032967032967,0,0,0,0,0,0.10150375939849622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3506493506493506,0,0.20300751879699244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gmu_bus_sus
GMUPHIL305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9642857142857142,0,0,0,0,0,0,0,0,0,0,0.38571428571428573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7714285714285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7714285714285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7714285714285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3506493506493506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3214285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0.4821428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gmu_bus_sus
GMUSTAT250,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0.8,0,0.3636363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7272727272727272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gmu_bus_sus
GMUEVPP109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06521739130434782,0,0,0,0,0,0,0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05357142857142857,0,0,0,0,0,0.05357142857142857,0.05357142857142857,0,0,0,0,0,0,0,0,0,0,0.13636363636363635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0.09375,0,0.375,0,0.13636363636363635,0.30000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.15000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13636363636363635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gmu_bus_sus
GMUEVPP113,0,0,0,0,0,0,0,0.30000000000000004,0,0,0,0,0,0,0,0,0,0,0,0.15000000000000002,0,0,0,0,0,0,0.06521739130434782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13636363636363635,0,0,0,0,0,0,0.06,0,0.11538461538461539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031914893617021274,0,0,0,0,0,0.09375,0.05,0,0,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07500000000000001,0,0,0,0,0,0.06818181818181818,0,0.08333333333333333,0,0.125,0.05555555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0.08333333333333333,0,0,0.05555555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057692307692307696,0,0,0,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.07142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21428571428571427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gmu_bus_sus
GMUINTS3901,0,0.06380208333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0928030303030303,0.30624999999999997,0,0,0.06805555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08876811594202898,0.10208333333333333,0.10208333333333333,0.0928030303030303,0.05671296296296296,0.20416666666666666,0.11342592592592592,0.06805555555555555,0.048611111111111105,0.04438405797101449,0.048611111111111105,0.1856060606060606,0.11342592592592592,0.11342592592592592,0.03645833333333333,0.06004901960784313,0.06004901960784313,0.06004901960784313,0.04083333333333333,0.14583333333333331,0.051041666666666666,0.03926282051282051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gmu_clim_soc
GMUINTS3902,0,0.14583333333333331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12009803921568626,0.2552083333333333,0,0,0.0928030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6805555555555555,0.22685185185185183,0.22685185185185183,0.12760416666666666,0.1856060606060606,0.20416666666666666,0.1361111111111111,0.17013888888888887,0.1361111111111111,0.4083333333333333,0.29166666666666663,0.4083333333333333,0.08876811594202898,0.20416666666666666,0.1361111111111111,0.1361111111111111,0.22685185185185183,0.0928030303030303,0.0928030303030303,0.2552083333333333,0.17013888888888887,0.4083333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gmu_clim_soc
GMUINTS3903,0,0.20416666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19140625,0.22968749999999996,0,0,0.21874999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3828125,0.12760416666666666,0.3828125,0.23557692307692307,0.19140625,0.17013888888888887,0.2784090909090909,0.20416666666666666,0.153125,0.11342592592592592,0.18014705882352938,0.47115384615384615,0.13920454545454544,0.14583333333333331,0.5104166666666666,0.6125,0.23557692307692307,0.30625,0.17013888888888887,0.16118421052631576,0.13920454545454544,0.13920454545454544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gmu_clim_soc
GMUINTS3904,0,0.11342592592592592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15705128205128205,0.35,0,0,0.3141025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666663,0.5833333333333333,0.2722222222222222,0.45370370370370366,0.1856060606060606,0.15705128205128205,0.21491228070175436,0.22685185185185183,0.3141025641025641,0.11666666666666665,0.14583333333333331,0.38888888888888884,0.14080459770114942,0.057511737089201875,0.09074074074074073,0.17013888888888887,0.10208333333333333,0.22685185185185183,0.049796747967479675,0.06805555555555555,0.4083333333333333,0.3141025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gmu_clim_soc
